analytical_table_id,configuration_sha256,R,R_zero_handling,c,m1_canonical_selected_qss,m1_zeroth_order,m1_first_order,accepted_depth,fixed_point_residual,bessel_cf_difference
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,8.7026,R>0; left boundary is R_to_0_plus limit,1.0,0.9043816218553307,0.8969348422072434,0.9046820350744237,40,7.771561172376096e-16,1.4432899320127035e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,8.727549999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.9046138524518987,0.897199191985649,0.9049130870806749,40,1.1102230246251565e-16,1.4432899320127035e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,8.7525,R>0; left boundary is R_to_0_plus limit,1.0,0.9048449377498295,0.897462189182261,0.9051429972117923,40,1.1102230246251565e-16,1.4432899320127035e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,8.77745,R>0; left boundary is R_to_0_plus limit,1.0,0.9050748863300297,0.8977238441515937,0.9053717740860161,40,5.551115123125783e-16,2.55351295663786e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,8.802399999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.9053037066867784,0.8979841671427405,0.9055994262334974,40,3.3306690738754696e-16,4.884981308350689e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,8.82735,R>0; left boundary is R_to_0_plus limit,1.0,0.9055314072288274,0.8982431683007118,0.9058259620974382,40,5.551115123125783e-16,3.3306690738754696e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,8.8523,R>0; left boundary is R_to_0_plus limit,1.0,0.9057579962804914,0.8985008576677527,0.9060513900352126,40,0.0,6.661338147750939e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,8.87725,R>0; left boundary is R_to_0_plus limit,1.0,0.9059834820827088,0.8987572451846415,0.9062757183194717,40,4.440892098500626e-16,1.1102230246251565e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,8.902199999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.9062078727941012,0.8990123406919674,0.9064989551392302,40,6.661338147750939e-16,6.661338147750939e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,8.92715,R>0; left boundary is R_to_0_plus limit,1.0,0.9064311764920081,0.8992661539313902,0.9067211086009365,40,5.551115123125783e-16,6.661338147750939e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,8.9521,R>0; left boundary is R_to_0_plus limit,1.0,0.9066534011735072,0.8995186945468796,0.9069421867295265,40,3.3306690738754696e-16,1.7763568394002505e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,8.97705,R>0; left boundary is R_to_0_plus limit,1.0,0.9068745547564205,0.8997699720859372,0.9071621974694601,40,3.3306690738754696e-16,3.219646771412954e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.001999999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.9070946450803063,0.9000199960007998,0.9073811486857444,40,3.3306690738754696e-16,1.9984014443252818e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.02695,R>0; left boundary is R_to_0_plus limit,1.0,0.9073136799074284,0.9002687756496243,0.9075990481649368,40,5.551115123125783e-16,3.774758283725532e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.0519,R>0; left boundary is R_to_0_plus limit,1.0,0.9075316669237221,0.9005163202976552,0.907815903616137,40,3.3306690738754696e-16,8.881784197001252e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.07685,R>0; left boundary is R_to_0_plus limit,1.0,0.9077486137397415,0.9007626391183753,0.9080317226719611,40,1.1102230246251565e-16,1.3322676295501878e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.101799999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.9079645278915862,0.9010077411946386,0.9082465128895022,40,4.440892098500626e-16,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.12675,R>0; left boundary is R_to_0_plus limit,1.0,0.9081794168418202,0.9012516355197867,0.9084602817512762,40,4.440892098500626e-16,1.5543122344752192e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.1517,R>0; left boundary is R_to_0_plus limit,1.0,0.9083932879803847,0.901494330998749,0.9086730366661524,40,9.992007221626409e-16,1.2212453270876722e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.17665,R>0; left boundary is R_to_0_plus limit,1.0,0.9086061486254717,0.9017358364491261,0.9088847849702706,40,4.440892098500626e-16,6.661338147750939e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.2016,R>0; left boundary is R_to_0_plus limit,1.0,0.9088180060244238,0.9019761606022585,0.9090955339279458,40,1.1102230246251565e-16,4.884981308350689e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.22655,R>0; left boundary is R_to_0_plus limit,1.0,0.9090288673545803,0.9022153121042776,0.9093052907325561,40,5.551115123125783e-16,1.4432899320127035e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.2515,R>0; left boundary is R_to_0_plus limit,1.0,0.9092387397241364,0.9024532995171438,0.9095140625074201,40,5.551115123125783e-16,4.884981308350689e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.276449999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.9094476301729877,0.9026901313196678,0.9097218563066602,40,0.0,2.1094237467877974e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.3014,R>0; left boundary is R_to_0_plus limit,1.0,0.9096555456735462,0.9029258159085173,0.9099286791160527,40,7.771561172376096e-16,4.440892098500626e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.32635,R>0; left boundary is R_to_0_plus limit,1.0,0.909862493131568,0.9031603615992098,0.9101345378538658,40,7.771561172376096e-16,9.992007221626409e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.3513,R>0; left boundary is R_to_0_plus limit,1.0,0.9100684793869416,0.9033937766270903,0.9103394393716846,40,5.551115123125783e-16,7.771561172376096e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.376249999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.9102735112144948,0.9036260691482954,0.9105433904552244,40,6.661338147750939e-16,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.4012,R>0; left boundary is R_to_0_plus limit,1.0,0.9104775953247639,0.903857247240703,0.9107463978251318,40,1.1102230246251565e-16,2.220446049250313e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.42615,R>0; left boundary is R_to_0_plus limit,1.0,0.9106807383647695,0.904087318904869,0.9109484681377736,40,8.881784197001252e-16,1.9984014443252818e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.4511,R>0; left boundary is R_to_0_plus limit,1.0,0.9108829469187647,0.9043162920649501,0.9111496079860153,40,1.1102230246251565e-16,6.661338147750939e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.476049999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.9110842275089954,0.9045441745696136,0.9113498238999864,40,9.992007221626409e-16,3.9968028886505635e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.501,R>0; left boundary is R_to_0_plus limit,1.0,0.9112845865964196,0.904770974192934,0.9115491223478366,40,8.881784197001252e-16,1.4432899320127035e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.52595,R>0; left boundary is R_to_0_plus limit,1.0,0.9114840305814536,0.9049966986352775,0.9117475097364783,40,9.992007221626409e-16,4.3298697960381105e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.5509,R>0; left boundary is R_to_0_plus limit,1.0,0.9116825658046608,0.9052213555241733,0.9119449924123223,40,2.220446049250313e-16,3.3306690738754696e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.575849999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.9118801985474843,0.9054449524151723,0.9121415766619975,40,8.881784197001252e-16,5.551115123125783e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.6008,R>0; left boundary is R_to_0_plus limit,1.0,0.9120769350329176,0.9056674967926949,0.9123372687130655,40,0.0,3.3306690738754696e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.62575,R>0; left boundary is R_to_0_plus limit,1.0,0.9122727814262088,0.9058889960708656,0.9125320747347218,40,3.3306690738754696e-16,6.661338147750939e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.650699999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.9124677438355207,0.9061094575943365,0.9127260008384862,40,5.551115123125783e-16,1.4432899320127035e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.67565,R>0; left boundary is R_to_0_plus limit,1.0,0.9126618283126096,0.9063288886390992,0.9129190530788871,40,9.992007221626409e-16,1.5543122344752192e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.7006,R>0; left boundary is R_to_0_plus limit,1.0,0.912855040853465,0.9065472964132852,0.9131112374541323,40,1.3322676295501878e-15,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.72555,R>0; left boundary is R_to_0_plus limit,1.0,0.9130473873989811,0.9067646880579551,0.9133025599067707,40,2.220446049250313e-16,5.551115123125783e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.750499999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.913238873835569,0.9069810706478768,0.9134930263243476,40,9.992007221626409e-16,4.3298697960381105e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.77545,R>0; left boundary is R_to_0_plus limit,1.0,0.9134295059957989,0.9071964511922936,0.9136826425400466,40,1.1102230246251565e-16,2.55351295663786e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.8004,R>0; left boundary is R_to_0_plus limit,1.0,0.9136192896590245,0.9074108366356801,0.9138714143333243,40,1.1102230246251565e-16,1.5543122344752192e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.82535,R>0; left boundary is R_to_0_plus limit,1.0,0.9138082305519841,0.9076242338584896,0.9140593474305382,40,9.992007221626409e-16,1.1102230246251565e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.850299999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.9139963343494131,0.9078366496778891,0.9142464475055606,40,5.551115123125783e-16,3.3306690738754696e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.87525,R>0; left boundary is R_to_0_plus limit,1.0,0.9141836066746318,0.9080480908484863,0.9144327201803888,40,1.2212453270876722e-15,1.3322676295501878e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.9002,R>0; left boundary is R_to_0_plus limit,1.0,0.9143700531001304,0.9082585640630447,0.9146181710257442,40,9.992007221626409e-16,1.3322676295501878e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.92515,R>0; left boundary is R_to_0_plus limit,1.0,0.9145556791481653,0.9084680759531906,0.9148028055616634,40,9.992007221626409e-16,3.3306690738754696e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.950099999999999,R>0; left boundary is R_to_0_plus limit,1.0,0.9147404902912992,0.9086766330901087,0.9149866292580814,40,1.3322676295501878e-15,2.9976021664879227e-15
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,9.97505,R>0; left boundary is R_to_0_plus limit,1.0,0.9149244919529984,0.9088842419852301,0.9151696475354071,40,6.661338147750939e-16,1.1102230246251565e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,10.0,R>0; left boundary is R_to_0_plus limit,1.0,0.9151076895081598,0.9090909090909091,0.9153518657650889,40,3.3306690738754696e-16,1.9984014443252818e-15
