analytical_table_id,configuration_sha256,R,c,m1,a,accepted_depth,previous_depth,depth_doubling_difference,fixed_point_residual,continued_fraction_tail_bound_y1,a_posteriori_root_error_estimate,bessel_m1,bessel_cf_difference,simple_root_margin,minimum_moment,minimum_monotonicity_margin,admissible,continuation_predecessor_a,continuation_predictor_a,root_bracket_left,root_bracket_right,bracket_expansions,bracket_source,m0,m2,m3,m4,m5,m6,m7,m8,m9,m10,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.871,0.5426862009449962,0.5273203189769083,40,20,1.1102230246251565e-16,0.0,1.98202392413634e-102,2.9514751441282444e-102,0.5426862009449962,0.0,0.7709950809292204,4.4906179856663155e-08,4.312084138140506e-07,True,0.5279133976836042,0.5273204564879749,0.5073203189769082,0.5473203189769082,0,local_continuation,1.0,0.1964917778051914,0.05291451020211254,0.011303502641296122,0.0019976268869844396,0.0003007795167995887,3.942897295801142e-05,4.57520952509558e-06,4.7611459367071375e-07,4.4906179856663155e-08,0.5426862009449962,0.3620725521729394,0.26929630742398686,0.21361820412059385,0.17672636087917795,0.15056841633406168,0.13108928885035478,0.11603674105251986,0.10406399773806367,0.09431800758394895
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.872,0.5427441483164785,0.5267271026680306,40,20,1.1102230246251565e-16,1.1102230246251565e-16,2.0865498748497205e-102,1.44050386796241e-16,0.5427441483164785,1.1102230246251565e-16,0.7707185307288102,4.494042434916935e-08,4.3151460898453315e-07,True,0.5273203189769083,0.5267272402702124,0.5067271026680307,0.5467271026680307,0,local_continuation,1.0,0.19653417310866372,0.05293110839721033,0.011308025860048929,0.001998579425293428,0.0003009435589966099,3.945291561568677e-05,4.578245129295259e-06,4.764550333337025e-07,4.494042434916935e-08,0.5427441483164785,0.36211200750535416,0.2693226707598822,0.21363667231734948,0.17673990580039056,0.1505787336685035,0.13109739164123865,0.11604326468269724,0.1040693584283995,0.09432248838830862
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.873,0.5428021206577711,0.5261337486657659,40,20,1.1102230246251565e-16,1.1102230246251565e-16,2.1964733627242582e-102,1.4410209972507727e-16,0.542802120657771,0.0,0.7704419482736731,4.497470641474263e-08,4.318211246142656e-07,True,0.5267271026680306,0.5261338863591528,0.5061337486657658,0.5461337486657658,0,local_continuation,1.0,0.19657659200094899,0.05294771753318784,0.011312552454012912,0.0019995327463095897,0.0003011077469291474,3.9476880974307434e-05,4.581283775888646e-06,4.7679583102900823e-07,4.497470641474263e-08,0.5428021206577711,0.36215148121148866,0.26934904606003257,0.21365514853255307,0.17675345634311676,0.15058905511044157,0.1311054975400437,0.11604979073372748,0.10407472105054716,0.09432697076582948
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.874,0.542860117987624,0.5255402568788166,40,20,2.220446049250313e-16,1.1102230246251565e-16,2.312067232069447e-102,1.4415385583349163e-16,0.5428601179876241,0.0,0.7701653335638461,4.500902610771995e-08,4.321279611509859e-07,True,0.5261337486657659,0.5255403946635012,0.5055402568788167,0.5455402568788167,0,local_continuation,1.0,0.19661903450331275,0.05296433762112428,0.011317082426908381,0.002000486850954896,0.0003012720807784553,3.9500869063431406e-05,4.584325468996826e-06,4.771369872587059e-07,4.500902610771995e-08,0.542860117987624,0.36219097330667277,0.26937543333441555,0.21367363277275614,0.1767670125118451,0.15059938066308637,0.13111360654915424,0.11605631920743845,0.1040800856059455,0.09433145471766968
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.875,0.542918140324806,0.5249466272157947,40,20,1.1102230246251565e-16,1.1102230246251565e-16,2.433617825384718e-102,1.4420565517451957e-16,0.5429181403248065,3.3306690738754696e-16,0.7698886865993918,4.504338348253574e-08,4.3243511904321414e-07,True,0.5255402568788166,0.5249467650918672,0.5049466272157945,0.5449466272157946,0,local_continuation,1.0,0.19666150063704615,0.052980968672113674,0.011321615782461006,0.0020014417401527213,0.00030143656072607606,3.952487991266551e-05,4.587370212747908e-06,4.774785025257499e-07,4.504338348253574e-08,0.542918140324806,0.36223048380625394,0.26940183259302036,0.213692125044518,0.17678057431106917,0.15060971032965204,0.1311217186709574,0.11606285010565998,0.10408545209603491,0.09433594024498851
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.876,0.5429761876881047,0.5243528595852203,40,20,0.0,0.0,2.5614256367527413e-102,3.799319449799006e-102,0.5429761876881047,0.0,0.7696120073803979,4.507777859372203e-08,4.3274259874025216e-07,True,0.5249466272157947,0.5243529975527728,0.5043528595852202,0.5443528595852203,0,local_continuation,1.0,0.19670399042346615,0.05299761069726499,0.011326152524401834,0.002002397414827847,0.00030160118695384084,3.9548913551665395e-05,4.590418011277027e-06,4.778203773339742e-07,4.507777859372203e-08,0.5429761876881047,0.36227001272559756,0.269428243845848,0.21371062535440555,0.1767941417452878,0.15062004411335625,0.1311298339078428,0.11606938343022385,0.1040908205222573,0.09434042734894657
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.877,0.5430342600963258,0.5237589538955223,40,20,0.0,0.0,2.6958059961706714e-102,3.995520690274684e-102,0.5430342600963254,4.440892098500626e-16,0.7693352959069781,4.51122114959088e-08,4.3305040069218664e-07,True,0.5243528595852203,0.5237590919546459,0.5037589538955223,0.5437589538955223,0,local_continuation,1.0,0.1967465038839152,0.053014263707702014,0.01133069265646727,0.002003353875906458,0.0003017659596438696,3.957297001013558e-05,4.593468868726358e-06,4.781626121880955e-07,4.51122114959088e-08,0.5430342600963258,0.36230956008008675,0.26945466710291127,0.21372913370899319,0.1768077148190049,0.1506303820174204,0.1311379522622028,0.11607591918296406,0.10409619088605616,0.09434491603070579
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.878,0.5430923575682942,0.5231649100550377,40,20,2.220446049250313e-16,1.1102230246251565e-16,2.8370897862548327e-102,1.4436131312487613e-16,0.5430923575682935,5.551115123125783e-16,0.7690585521792712,4.514668224382392e-08,4.333585253498894e-07,True,0.5237589538955223,0.5231650482058243,0.5031649100550376,0.5431649100550376,0,local_continuation,1.0,0.1967890410397617,0.053030927714563476,0.011335236182399112,0.002004311124316151,0.0003019308789785722,3.9597049317829674e-05,4.596522789245129e-06,4.785052075937133e-07,4.514668224382392e-08,0.5430923575682942,0.3623491258851223,0.2694811023742346,0.21374765011486313,0.17682129353672954,0.15064072404506945,0.1311460737364324,0.1160824573657163,0.10410156318887664,0.09434940629142917
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.879,0.5431504801228533,0.5225707279720119,40,20,0.0,1.1102230246251565e-16,2.9856241928145787e-102,1.4441328592836261e-16,0.5431504801228537,3.3306690738754696e-16,0.7687817761974419,4.518119089229377e-08,4.3366697316502163e-07,True,0.5231649100550377,0.5225708662145532,0.5025707279720119,0.5425707279720119,0,local_continuation,1.0,0.1968316019123998,0.05304760272900309,0.01133978310594457,0.0020052691609859386,0.0003020959451406495,3.9621151504550474e-05,4.599579776989658e-06,4.788481640573154e-07,4.518119089229377e-08,0.5431504801228533,0.3623887101561231,0.2695075496698544,0.21376617457860522,0.17683487790297606,0.1506510701995321,0.1311541983329293,0.11608899798031862,0.10410693743216536,0.09435389813228111
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.88,0.5432086277788654,0.5219764075545985,40,20,0.0,0.0,3.14177349086184e-102,4.645639647816375e-102,0.5432086277788657,3.3306690738754696e-16,0.7685049679616806,4.5215737496243e-08,4.3397574459003144e-07,True,0.5225707279720119,0.521976545888986,0.5019764075545985,0.5419764075545985,0,local_continuation,1.0,0.19687418652324948,0.05306428876218949,0.011344333430856232,0.002006227986846243,0.0003022611583130919,3.964527660014983e-05,4.602639836123321e-06,4.791914820862745e-07,4.5215737496243e-08,0.5432086277788654,0.3624283129085257,0.2695340089998186,0.21378470710681682,0.17684846792226377,0.15066142048404052,0.1311623260540938,0.11609554102861087,0.1041123136173706,0.09435839155442725
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.881,0.543266800555211,0.5213819487108591,40,20,1.1102230246251565e-16,0.0,3.305919867691758e-102,4.8845685620360384e-102,0.5432668005552108,2.220446049250313e-16,0.7682281274722036,4.525032211069509e-08,4.3428484007815957e-07,True,0.5219764075545985,0.5213820871371851,0.5013819487108592,0.5413819487108592,0,local_continuation,1.0,0.1969167948937565,0.053080985825306286,0.01134888716089211,0.0020071876028289076,0.00030242651867918246,3.9669424634529093e-05,4.605702970816618e-06,4.795351621888547e-07,4.525032211069509e-08,0.543266800555211,0.3624679341577845,0.2695604803741872,0.21380324770610315,0.1768620635991174,0.15067177490183076,0.13117045690232898,0.11610208651243503,0.10411769174594217,0.09436288655903448
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.882,0.5433249984707902,0.5207873513487632,40,20,1.1102230246251565e-16,1.1102230246251565e-16,3.4784642847461927e-102,1.4456946554720766e-16,0.5433249984707901,0.0,0.7679512547292531,4.5284944790772443e-08,4.3459426008343896e-07,True,0.5213819487108591,0.5207874898671196,0.5007873513487631,0.5407873513487631,0,local_continuation,1.0,0.1969594270453926,0.05309769392955215,0.011353444299815647,0.0020081480098671964,0.00030259202642249545,3.969359563763896e-05,4.608769185247155e-06,4.798792048742114e-07,4.5284944790772443e-08,0.5433249984707902,0.3625075739193719,0.2695869638030319,0.21382179638307705,0.17687566493806675,0.1506821334561423,0.13117859088004058,0.1161086344336351,0.10412307181933148,0.09436738314727096
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.883,0.5433832215445212,0.5201926153761878,40,20,0.0,0.0,3.65982738004426e-102,5.3991186122779004e-102,0.5433832215445212,0.0,0.767674349733097,4.531960559169643e-08,4.349040050606956e-07,True,0.5207873513487632,0.5201927539866673,0.5001926153761878,0.5401926153761878,0,local_continuation,1.0,0.1970020829996556,0.053114413086140795,0.01135800485139571,0.0020091092088957946,0.00030275768172689793,3.97177896394796e-05,4.611838483599661e-06,4.80223610652392e-07,4.531960559169643e-08,0.5433832215445212,0.3625472322087784,0.2696134592964362,0.213840353144359,0.1768892719436467,0.15069249615021843,0.13118672798963685,0.1161151847940571,0.10412845383899155,0.0943718813203061
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.884,0.5434414697953412,0.5195977407009182,40,20,0.0,1.1102230246251565e-16,3.850450413051645e-102,1.4467380350311794e-16,0.5434414697953414,0.0,0.7673974124840297,4.5354304568787946e-08,4.352140754655534e-07,True,0.5201926153761878,0.5195978794036124,0.4995977407009182,0.5395977407009183,0,local_continuation,1.0,0.19704476277806904,0.05313114330630096,0.011362568819406615,0.002010071200850816,0.00030292348477655036,3.974200667010096e-05,4.614910870066024e-06,4.805683800343413e-07,4.5354304568787946e-08,0.5434414697953412,0.3625869090415121,0.26963996686449576,0.21385891799657733,0.1769028846203976,0.1507028629873061,0.13119486823352902,0.11612173759554906,0.10413383780637696,0.09437638107931058
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.885,0.5434997432422066,0.5190027272306472,40,20,0.0,1.1102230246251565e-16,4.05079625393655e-102,1.4472603810542295e-16,0.5434997432422066,1.1102230246251565e-16,0.7671204429823717,4.538904177746725e-08,4.3552447175443143e-07,True,0.5195977407009182,0.5190028660256487,0.4990027272306472,0.5390027272306472,0,local_continuation,1.0,0.19708746640218275,0.053147884601276535,0.01136713620762813,0.0020110339866698007,0.00030308943575590644,3.9766246759602536e-05,4.617986348845276e-06,4.809135135318987e-07,4.538904177746725e-08,0.5434997432422066,0.3626266044330994,0.2696664865173178,0.21387749094636793,0.17691650297286476,0.15071323397065584,0.13120301161413078,0.11612829283996107,0.10413922372294383,0.09438088242545636
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.886,0.543558041904092,0.5184075748729744,40,20,1.1102230246251565e-16,1.1102230246251565e-16,4.261350419255527e-102,1.447783165291992e-16,0.5435580419040916,4.440892098500626e-16,0.7668434412284691,4.542381727325458e-08,4.3583519438455047e-07,True,0.5190027272306472,0.5184077137603762,0.4984075748729745,0.5384075748729745,0,local_continuation,1.0,0.19713019389357234,0.053164636982326444,0.01137170701984548,0.002011997567291721,0.0003032555348497146,3.979050993813377e-05,4.621064924143636e-06,4.812590116578051e-07,4.542381727325458e-08,0.543558041904092,0.36266631839908453,0.26969301826502157,0.21389607200037467,0.1769301270055989,0.150723609103522,0.1312111581338586,0.11613485052914532,0.10414461159015001,0.09438538535991671
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.887,0.5436163657999913,0.5178122835354078,40,20,1.1102230246251565e-16,0.0,4.482622156197105e-102,6.592630419572002e-102,0.5436163657999915,2.220446049250313e-16,0.7665664072226952,4.545863111176984e-08,4.3614624381392923e-07,True,0.5184075748729744,0.5178124225153016,0.49781228353540763,0.5378122835354077,0,local_continuation,1.0,0.19717294527383972,0.05318140046072481,0.011376281259849352,0.0020129619436569804,0.00030342178224301706,3.981479623589388e-05,4.624146600174492e-06,4.816048749256991e-07,4.545863111176984e-08,0.5436163657999913,0.3627060509550297,0.26971956211773823,0.21391466116524877,0.17694375672315582,0.1507339883891624,0.1312193077951317,0.11614141066495592,0.10415000140945482,0.09438988988386608
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.888,0.543674714948917,0.5172168531253618,40,20,0.0,1.1102230246251565e-16,4.71514557761366e-102,1.4488300505738273e-16,0.5436747149489167,1.1102230246251565e-16,0.7662893409654492,4.54934833487333e-08,4.3645762050139086e-07,True,0.5178122835354078,0.5172169921978411,0.4972168531253618,0.5372168531253618,0,local_continuation,1.0,0.19721572056461276,0.05319817504776087,0.01138085893143593,0.0020139271167074206,0.00030358817812115247,3.98391056831322e-05,4.627231381158449e-06,4.819511038501242e-07,4.54934833487333e-08,0.543674714948917,0.3627458021165154,0.2697461180856109,0.2139332584476496,0.17695739213009665,0.15074437183083877,0.13122746060037183,0.11614797324924916,0.1041553931823192,0.09439439599848025
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.889,0.5437330893699008,0.5166212835501581,40,20,0.0,0.0,4.959480850165596e-102,7.282806079853535e-102,0.5437330893699008,0.0,0.7660122424571565,4.552837403996569e-08,4.3676932490656274e-07,True,0.5172168531253618,0.5166214227153159,0.4966212835501581,0.5366212835501581,0,local_continuation,1.0,0.1972585197875458,0.053214960754739145,0.011385440038406892,0.0020148930873863232,0.00030375472266975503,3.986343831014819e-05,4.630319271323329e-06,4.822976989465284e-07,4.552837403996569e-08,0.5437330893699008,0.36278557189914024,0.26977268617879463,0.2139518638542441,0.17697103323098762,0.15075475943181643,0.13123561655200366,0.11615453828388334,0.10416078691020575,0.09439890370493628
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.89,0.5437914890819933,0.516025574717026,40,20,2.220446049250313e-16,0.0,5.216215438010111e-102,7.65397346020187e-102,0.5437914890819934,1.1102230246251565e-16,0.7657351116982696,4.556330324138813e-08,4.370813574898765e-07,True,0.5166212835501581,0.5160257139749544,0.49602557471702613,0.5360255747170262,0,local_continuation,1.0,0.197301342964319,0.05323175759297923,0.011390024584569391,0.0020158598566384083,0.00030392141607475513,3.988779414729142e-05,4.633410274904173e-06,4.826446607312647e-07,4.556330324138813e-08,0.5437914890819933,0.3628253603185205,0.26979926640745644,0.21397047739170702,0.17698468003040044,0.15076515119536435,0.13124377565245443,0.11616110577071871,0.10416618259457859,0.09440341300441249
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.891,0.5438499141042635,0.515429726533101,40,20,1.1102230246251565e-16,1.1102230246251565e-16,5.485965404574439e-102,1.450403678642632e-16,0.5438499141042635,1.1102230246251565e-16,0.7654579486892674,4.559827100902279e-08,4.3739371871257336e-07,True,0.516025574717026,0.515429865883894,0.49542972653310113,0.5354297265331012,0,local_continuation,1.0,0.19734419011663898,0.05324856557381606,0.011394612573736113,0.0020168274254098433,0.0003040882585223808,3.991217322496189e-05,4.636504396143286e-06,4.829919897215962e-07,4.559827100902279e-08,0.5438499141042635,0.362865167390291,0.2698258587817754,0.21398909906672095,0.17699833253291186,0.15077554712475533,0.13125193790415413,0.11616767571161776,0.10417158023690352,0.0944079238980885
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.892,0.5439083644558003,0.5148337389054262,40,20,0.0,0.0,5.76937677506726e-102,8.452788643483548e-102,0.5439083644558005,2.220446049250313e-16,0.7651807534306555,4.5633277398992714e-08,4.3770640903670185e-07,True,0.515429726533101,0.514833878349176,0.49483373890542615,0.5348337389054262,0,local_continuation,1.0,0.19738706126623862,0.05326538470859978,0.011399204009725245,0.0020177957946482398,0.000304255250199157,3.993657557360991e-05,4.639601639290218e-06,4.833396864356945e-07,4.5633277398992714e-08,0.5439083644558003,0.3629049931301046,0.2698524633119424,0.2140077288859762,0.17701199074310406,0.15078594722326571,0.13126010330953547,0.1161742481084449,0.10417697983864785,0.0944124363871452
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.893,0.5439668401557107,0.5142376117409503,40,20,1.1102230246251565e-16,0.0,6.067126962500641e-102,8.882290266056519e-102,0.5439668401557111,3.3306690738754696e-16,0.7649035259229663,4.56683224675223e-08,4.3801942892512265e-07,True,0.5148337389054262,0.5142377512777513,0.4942376117409504,0.5342376117409504,0,local_continuation,1.0,0.19742995643487712,0.05328221500869587,0.01140379889636052,0.0020187649653026613,0.00030442239129190756,3.9961001223736396e-05,4.642702008601807e-06,4.836877513926449e-07,4.56683224675223e-08,0.5439668401557107,0.3629448375536323,0.26987908000816063,0.21402636685617094,0.17702565466556433,0.15079635149417572,0.13126827187103393,0.11618082296306662,0.1041823814012806,0.09441695047276474
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.894,0.5440253412231213,0.5136413449465295,40,20,1.1102230246251565e-16,1.1102230246251565e-16,6.3799262601165e-102,1.4519812799407883e-16,0.544025341223121,4.440892098500626e-16,0.764626266166759,4.570340627093731e-08,4.383327788415078e-07,True,0.5142376117409503,0.5136414845764744,0.49364134494652956,0.5336413449465296,0,local_continuation,1.0,0.19747287564434005,0.05329905648548506,0.011408397237471193,0.00201973493832362,0.0003045896819877543,3.998545020589274e-05,4.645805508342168e-06,4.840361851124451e-07,4.570340627093731e-08,0.5440253412231213,0.3629847006765636,0.269905708880645,0.21404501298401113,0.17703932430488528,0.15080675994076914,0.1312764435910876,0.11618740027735154,0.10418778492627234,0.09442146615613062
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.895,0.5440838676771773,0.5130449384289263,40,20,1.1102230246251565e-16,0.0,6.708519403246018e-102,9.80645315063476e-102,0.5440838676771773,0.0,0.7643489741626199,4.573852886566534e-08,4.386464592503453e-07,True,0.5136413449465295,0.5130450781521086,0.4930449384289264,0.5330449384289264,0,local_continuation,1.0,0.19751581891643924,0.053315909150363466,0.011412999036892078,0.0020207057146630876,0.00030475712247411945,4.0009922550681216e-05,4.6489121427827405e-06,4.843849881160106e-07,4.573852886566534e-08,0.5440838676771773,0.3630245825146057,0.2699323499396229,0.21406366727621062,0.17705299966566496,0.15081717256633365,0.13128461847213738,0.11619398005317028,0.10419319041509525,0.09442598343842754
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.896,0.5441424195370433,0.5124483920948092,40,20,1.1102230246251565e-16,0.0,7.053687203757153e-102,1.0303246763714593e-101,0.5441424195370435,1.1102230246251565e-16,0.7640716499111622,4.577369030823576e-08,4.389604706169377e-07,True,0.5130449384289263,0.5124485319113231,0.4924483920948093,0.5324483920948093,0,local_continuation,1.0,0.19755878627301318,0.05333277301474254,0.011417604298463543,0.00202167729527449,0.00030492471293872426,4.00344182887548e-05,4.652021916202272e-06,4.847341609251735e-07,4.577369030823576e-08,0.5441424195370433,0.3630644830834845,0.26995900319533334,0.21408232973949107,0.1770666807525065,0.15082758937416052,0.13129279651662693,0.11620056229239557,0.10419859786922314,0.09443050232084153
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.897,0.5442009968219026,0.5118517058507533,40,20,0.0,0.0,7.416248260395948e-102,1.0824688488998362e-101,0.5442009968219027,1.1102230246251565e-16,0.7637942934130263,4.580889065528011e-08,4.392748134074054e-07,True,0.5124483920948092,0.5118518457606921,0.49185170585075333,0.5318517058507534,0,local_continuation,1.0,0.19760177773592655,0.053349648090049086,0.011422213026031514,0.0020226496811127136,0.0003050924535695906,4.005893745081737e-05,4.655134832886843e-06,4.850837040626855e-07,4.580889065528011e-08,0.5442009968219026,0.363104402398944,0.26998566865802764,0.214101000380582,0.1770803675700185,0.15083801036754477,0.13130097772700253,0.11620714699690217,0.10420400729013145,0.09443502280455994
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.898,0.5442595995509579,0.5112548796032398,40,20,0.0,0.0,7.797060748463665e-102,1.1371975732154259e-101,0.5442595995509583,3.3306690738754696e-16,0.7635169046688797,4.5844129963532345e-08,4.3958948808868914e-07,True,0.5118517058507533,0.5112550196066975,0.49125487960323977,0.5312548796032398,0,local_continuation,1.0,0.19764479332707086,0.05336653438772543,0.011426825223447517,0.0020236228731341094,0.00030526034455504196,4.0083480067623914e-05,4.658250897129899e-06,4.854336180522215e-07,4.5844129963532345e-08,0.5442595995509579,0.36314434047674665,0.27001234633796933,0.21411967920622077,0.17709406012281464,0.15084843554978525,0.13130916210571333,0.11621373416856699,0.10420941867929721,0.09443954489077139
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.899,0.5443182277434309,0.5106579132586556,40,20,0.0,0.0,8.197024292434221e-102,1.1946362844337736e-101,0.544318227743431,1.1102230246251565e-16,0.7632394836794175,4.587940828982883e-08,4.3990449512854955e-07,True,0.5112548796032398,0.5106580533557262,0.4906579132586556,0.5306579132586556,0,local_continuation,1.0,0.19768783306836388,0.05338343191922919,0.01143144089456864,0.002024596872296493,0.00030542838608370293,4.010804616998044e-05,4.661370113232235e-06,4.857839034183784e-07,4.587940828982883e-08,0.5443182277434309,0.3631842973326731,0.27003903624543385,0.21413836622315272,0.17710775841551424,0.15085886492418446,0.13131734965521114,0.11622032380926892,0.10421483203819908,0.09444406858066573
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.9,0.5443768814185622,0.510060806723294,40,20,0.0,0.0,8.617081925268354e-102,1.2549163772843945e-101,0.5443768814185621,1.1102230246251565e-16,0.7629620304453618,4.591472569110886e-08,4.40219834995571e-07,True,0.5106579132586556,0.5100609469140714,0.490060806723294,0.530060806723294,0,local_continuation,1.0,0.19773089698175003,0.05340034069603353,0.011436060043257578,0.0020255716795591467,0.0003055965783445005,4.013263578874424e-05,4.664492485502039e-06,4.861345606866799e-07,4.591472569110886e-08,0.5443768814185622,0.36322427298252236,0.27006573839070896,0.21415706143813096,0.17712146245274168,0.1508692984940487,0.13132554037795058,0.11622691592088903,0.10422024736831734,0.09444859387543422
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.901,0.5444355605956119,0.5094635599033538,40,20,2.220446049250313e-16,2.220446049250313e-16,9.05822213835521e-102,2.9113557681243455e-16,0.5444355605956117,0.0,0.7626845449674623,4.595008222441456e-08,4.405355081591612e-07,True,0.510060806723294,0.5094637001879324,0.48946355990335366,0.5294635599033537,0,local_continuation,1.0,0.19777398508920052,0.0534172607296271,0.011440682673382635,0.0020265472958828257,0.0003057649215266642,4.015724895482382e-05,4.667618018254881e-06,4.864855903835757e-07,4.595008222441456e-08,0.5444355605956119,0.36326426744211193,0.2700924527840945,0.21417576485791656,0.17713517223912673,0.15087973626268797,0.1313337342763889,0.11623351050531043,0.10422566467113391,0.09445312077626931
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,1.0,0.902,0.544494265293859,0.5088661727049392,40,20,0.0,0.0,9.521481026178387e-102,1.3845577603180676e-101,0.5444942652938591,1.1102230246251565e-16,0.7624070272464962,4.598547794689155e-08,4.4085151508955613e-07,True,0.5094635599033538,0.5088663130834136,0.48886617270493915,0.5288661727049392,0,local_continuation,1.0,0.19781709741271303,0.05343419203151405,0.011445308788817731,0.002027523722229761,0.0003059334158197279,4.018188569917931e-05,4.670746715813764e-06,4.868369930364477e-07,4.598547794689155e-08,0.544494265293859,0.3633042807272778,0.2701191794359026,0.21419447648927856,0.17714888777930463,0.1508901782334161,0.13134193135298627,0.1162401075644183,0.1042310839481323,0.09445764928436484
