R,c_star,growth_rate_check,qss_identity_residual,qss_admissibility_margin,continued_fraction_depth,depth_c_difference
1.279075148568459,0.47880864387837807,-3.3306690738754696e-16,2.8949547946932306e-16,5.315021009380813e-16,40,0.0
1.2818659000541437,0.4829898460147873,-3.3306690738754696e-16,2.890891910003512e-16,5.512685967782403e-16,40,0.0
1.2846566515398283,0.48716204585710177,-3.3306690738754696e-16,2.8868348458577314e-16,5.717203070674953e-16,40,0.0
1.287447403025513,0.49132531188989403,-4.440892098500626e-16,3.843711468406063e-16,5.928792374454234e-16,40,0.0
1.2902381545111976,0.49547971198827095,-3.3306690738754696e-16,1.7685151507378618e-16,6.147680433456933e-16,40,0.0
1.293028905996882,0.49962531342438554,-3.3306690738754696e-16,2.8746985670226075e-16,6.374100474704234e-16,40,0.0
1.2958196574825667,0.503762182873865,-6.661338147750939e-16,7.961775599736723e-16,6.608292576871955e-16,40,0.0
1.2986104089682513,0.5078903864221549,-3.3306690738754696e-16,2.866636798955148e-16,6.850503853576917e-16,40,0.0
1.3014011604539357,0.5120099895707847,-3.3306690738754696e-16,1.752391612434086e-16,7.100988641072137e-16,40,0.0
1.3041919119396204,0.516121057243552,-3.3306690738754696e-16,2.8585982884267716e-16,7.360008690444282e-16,40,0.0
1.306982663425305,0.5202236537926266,-4.440892098500626e-16,3.806117002532705e-16,7.627833364408708e-16,40,0.0
1.3097734149109896,0.5243178430045794,-5.551115123125783e-16,4.750971710483058e-16,7.904739838799531e-16,40,0.0
1.3125641663966743,0.5284036881063342,-4.440892098500626e-16,6.015891529757726e-16,8.191013308853169e-16,40,0.0
1.3153549178823587,0.532481251771042,-4.440892098500626e-16,6.010567386483836e-16,8.486947200386792e-16,40,0.0
1.3181456693680433,0.5365505961238857,-5.551115123125783e-16,4.731006171079367e-16,8.792843385973373e-16,40,0.0
1.320936420853728,0.540611782747806,-4.440892098500626e-16,3.77949627765687e-16,9.109012406218197e-16,40,0.0
1.3237271723394126,0.5446648726891598,-4.440892098500626e-16,2.6639723332088935e-16,9.435773696243264e-16,40,0.0
1.3265179238250973,0.5487099264633057,-3.3306690738754696e-16,2.8266766316822503e-16,9.773455817487043e-16,40,0.0
1.3293086753107817,0.5527470040601198,-5.551115123125783e-16,6.92496696053275e-16,1.0122396694930363e-15,40,0.0
1.3320994267964663,0.5567761649494436,-5.551115123125783e-16,6.918369819607919e-16,1.0482943859860309e-15,40,0.0
1.334890178282151,0.5607974680864612,-5.551115123125783e-16,4.691336294276179e-16,1.085545469828548e-15,40,0.0
1.3376809297678356,0.5648109719170137,-5.551115123125783e-16,4.684758480569697e-16,1.1240296705119862e-15,40,0.0
1.3404716812535202,0.5688167343828443,-5.551115123125783e-16,4.67819032672106e-16,1.1637847744252358e-15,40,0.0
1.3432624327392046,0.5728148129267802,-4.440892098500626e-16,5.95775151338197e-16,1.2048496314622496e-15,40,0.0
1.3460531842248893,0.5768052644978506,-5.551115123125783e-16,6.885529037536287e-16,1.2472641822424974e-15,40,0.0
1.348843935710574,0.58078814555634,-6.661338147750939e-16,5.59025255810704e-16,1.2910694859566343e-15,40,0.0
1.3516346871962586,0.5847635120787806,-4.440892098500626e-16,3.7216114062904484e-16,1.336307748850196e-15,40,0.0
1.3544254386819432,0.5887314195628846,-5.551115123125783e-16,6.865940413098296e-16,1.3830223533580494e-15,40,0.0
1.3572161901676276,0.5926919230324127,-7.771561172376096e-16,8.71502380824748e-16,1.4312578879027684e-15,40,0.0
1.3600069416533123,0.5966450770419874,-5.551115123125783e-16,3.5222604795459907e-16,1.4810601773702987e-15,40,0.0
1.362797693138997,0.6005909356818437,-5.551115123125783e-16,6.846438581999132e-16,1.5324763142763322e-15,40,0.0
1.3655884446246813,0.6045295525825243,-6.661338147750939e-16,7.763859484870165e-16,1.58555469063732e-15,40,0.0
1.3683791961103662,0.6084609809195181,-4.440892098500626e-16,3.690431593578945e-16,1.6403450305600818e-15,40,0.0
1.3711699475960506,0.6123852734178392,-5.551115123125783e-16,6.827023465821873e-16,1.6968984235642374e-15,40,0.0
1.3739606990817352,0.6163024823565568,-8.881784197001252e-16,6.249976922649835e-16,1.7552673586520411e-15,40,0.0
1.3767514505674199,0.620212659573263,-7.771561172376096e-16,5.320931971731935e-16,1.8155057591402735e-15,40,0.0
1.3795422020531043,0.6241158564684922,-7.771561172376096e-16,6.422148506205263e-16,1.877669018269287e-15,40,0.0
1.382332953538789,0.6280121240100867,-8.881784197001252e-16,6.219097522659305e-16,1.941814035604391e-15,40,0.0
1.3851237050244736,0.6319015127375066,-6.661338147750939e-16,7.709739686187458e-16,2.0079992542450377e-15,40,0.0
1.3879144565101582,0.6357840727660928,-7.771561172376096e-16,8.615655843444167e-16,2.076284698857694e-15,40,0.0
1.3907052079958429,0.6396598537912755,-7.771561172376096e-16,6.386257127439157e-16,2.1467320145483362e-15,40,0.0
1.3934959594815273,0.6435289050927345,-8.881784197001252e-16,9.508809368899593e-16,2.2194045065908296e-15,40,0.0
1.396286710967212,0.6473912755385103,-8.881784197001252e-16,9.498608473349232e-16,2.2943671810278948e-15,40,0.0
1.3990774624528965,0.6512470135890646,-8.881784197001252e-16,6.157753857299394e-16,2.371686786161309e-15,40,0.0
1.4018682139385812,0.6550961673012939,-6.661338147750939e-16,5.443355015557489e-16,2.451431854948608e-15,40,0.0
1.4046589654242658,0.6589387843324974,-8.881784197001252e-16,5.027205785513201e-16,2.5336727483236e-15,40,0.0
1.4074497169099502,0.6627749119442936,-1.1102230246251565e-15,1.1267336446897848e-15,2.6184816994584016e-15,40,0.0
1.4102404683956349,0.6666045970064972,-8.881784197001252e-16,6.117165106905991e-16,2.7059328589849467e-15,40,0.0
1.4130312198813195,0.6704278860009442,-9.992007221626409e-16,5.8989931283582e-16,2.7961023411942165e-15,40,0.0
1.4158219713670042,0.6742448250252758,-8.881784197001252e-16,7.207185724388066e-16,2.8890682712317713e-15,40,0.0
1.4186127228526888,0.6780554597966786,-1.1102230246251565e-15,1.121683041371516e-15,2.9849108333084267e-15,40,0.0
1.4214034743383732,0.681859835655578,-9.992007221626409e-16,8.085425134831405e-16,3.0837123199451885e-15,40,0.0
1.4241942258240579,0.6856579975692931,-1.1102230246251565e-15,1.1191692219549505e-15,3.1855571822720454e-15,40,0.0
1.4269849773097425,0.6894499901356437,-8.881784197001252e-16,7.166964601014884e-16,3.290532081400158e-15,40,0.0
1.429775728795427,0.6932358575865205,-7.771561172376096e-16,6.262329108136071e-16,3.3987259408878163e-15,40,0.0
1.4325664802811118,0.6970156437914126,-1.1102230246251565e-15,8.93368222890168e-16,3.5102300003203618e-15,40,0.0
1.4353572317667962,0.7007893922608903,-9.992007221626409e-16,8.029079198210744e-16,3.6251378700248175e-15,40,0.0
1.4381479832524808,0.7045571461500559,-1.1102230246251565e-15,1.1129181121748941e-15,3.7435455869406324e-15,40,0.0
1.4409387347381655,0.7083189482619469,-1.1102230246251565e-15,7.786067085951167e-16,3.865551671667283e-15,40,0.0
1.44372948622385,0.7120748410509037,-1.2212453270876722e-15,1.199269668554349e-15,3.991257186711154e-15,40,0.0
1.4465202377095345,0.715824866625901,-9.992007221626409e-16,7.984311638912621e-16,4.1207657959532485e-15,40,0.0
1.4493109891952192,0.7195690667538353,-1.1102230246251565e-15,7.748846562496253e-16,4.254183825360586e-15,40,0.0
1.4521017406809038,0.7233074828627808,-8.881784197001252e-16,9.297806719368923e-16,4.3916203249634885e-15,40,0.0
1.4548924921665884,0.7270401560452052,-1.3322676295501878e-15,1.060122134308755e-15,4.533187132122633e-15,40,0.0
1.4576832436522729,0.7307671270611489,-1.3322676295501878e-15,1.058642450747264e-15,4.678998936108484e-15,40,0.0
1.4604739951379575,0.7344884363413702,-9.992007221626409e-16,1.0149183914816904e-15,4.829173344017778e-15,40,0.0
1.4632647466236421,0.738204123990453,-1.1102230246251565e-15,8.79741605993005e-16,4.9838309480506965e-15,40,0.0
1.4660554981093268,0.7419142297898801,-1.1102230246251565e-15,1.322603447335553e-15,5.1430953941734106e-15,40,0.0
1.4688462495950114,0.7456187932010719,-1.2212453270876722e-15,8.539953417796597e-16,5.3070934521911505e-15,40,0.0
1.4716370010806958,0.7493178533683914,-1.3322676295501878e-15,1.0512782340837214e-15,5.4759550872571204e-15,40,0.0
1.4744277525663805,0.7530114491221157,-9.992007221626409e-16,7.873591673355447e-16,5.649813532842585e-15,40,0.0
1.4772185040520651,0.7566996189813726,-1.3322676295501878e-15,9.373261844638944e-16,5.828805365194822e-15,40,0.0
1.4800092555377498,0.7603824011570461,-1.2212453270876722e-15,8.486241365286192e-16,6.013070579308938e-15,40,0.0
1.4828000070234344,0.7640598335546489,-1.4432899320127035e-15,9.105022154791035e-16,6.202752666440789e-15,40,0.0
1.4855907585091188,0.7677319537771632,-1.2212453270876722e-15,7.349287341310479e-16,6.397998693188171e-15,40,0.0
1.4883815099948035,0.7713987991278508,-1.5543122344752192e-15,1.4383135825074264e-15,6.598959382168041e-15,40,0.0
1.491172261480488,0.7750604066130289,-1.3322676295501878e-15,1.041063886505559e-15,6.805789194317768e-15,40,0.0
1.4939630129661727,0.7787168129448195,-1.2212453270876722e-15,1.1750238978801572e-15,7.01864641284923e-15,40,0.0
1.4967537644518574,0.782368054543866,-1.5543122344752192e-15,9.891489779170979e-16,7.237693228884538e-15,40,0.0
1.4995445159375418,0.7860141675420187,-1.3322676295501878e-15,1.4808095571669439e-15,7.463095828802673e-15,40,0.0
1.5023352674232264,0.7896551877849965,-1.3322676295501878e-15,1.2573216353055418e-15,7.695024483327345e-15,40,0.0
1.505126018908911,0.7932911508350103,-1.4432899320127035e-15,1.342033579010584e-15,7.933653638385747e-15,40,0.0
1.5079167703945955,0.7969220919733668,-1.4432899320127035e-15,7.853633743468831e-16,8.179162007769309e-15,40,0.0
1.5107075218802803,0.8005480462030383,-1.3322676295501878e-15,1.0309606502787757e-15,8.431732667627677e-15,40,0.0
1.5134982733659648,0.8041690482512054,-1.3322676295501878e-15,1.2515709811282434e-15,8.691553152827014e-15,40,0.0
1.5162890248516494,0.8077851325717748,-1.6653345369377348e-15,1.5071625544359354e-15,8.958815555205591e-15,40,0.0
1.519079776337334,0.8113963333478661,-1.5543122344752192e-15,1.4198199706360616e-15,9.233716623758277e-15,40,0.0
1.5218705278230185,0.8150026844942733,-1.887379141862766e-15,1.4524192159261456e-15,9.516457866783546e-15,40,0.0
1.524661279308703,0.8186042196599009,-1.5543122344752192e-15,1.4164917533601056e-15,9.807245656026462e-15,40,0.0
1.5274520307943877,0.8222009722301717,-1.5543122344752192e-15,1.4148315867894602e-15,1.010629133285116e-14,40,0.0
1.5302427822800724,0.8257929753294092,-1.5543122344752192e-15,1.4131740461589673e-15,1.0413811316477836e-14,40,0.0
1.533033533765757,0.8293802618231957,-1.4432899320127035e-15,9.934897564197439e-16,1.0730027214319048e-14,40,0.0
1.5358242852514414,0.8329628643207029,-1.6653345369377348e-15,1.2726666765081828e-15,1.1055165934450353e-14,40,0.0
1.538615036737126,0.8365408151770003,-1.4432899320127035e-15,1.3234905525579083e-15,1.1389459800252056e-14,40,0.0
1.5414057882228107,0.8401141464953364,-1.6653345369377348e-15,1.1581121683224064e-15,1.1733146667257542e-14,40,0.0
1.5441965397084951,0.8436828901293967,-1.9984014443252818e-15,1.7428916962066764e-15,1.2086470042246122e-14,40,0.0
1.54698729119418,0.8472470776855381,-1.5543122344752192e-15,1.070216949666877e-15,1.2449679204617226e-14,40,0.0
1.5497780426798644,0.8508067405249984,-1.7763568394002505e-15,1.3481143403420603e-15,1.282302933008417e-14,40,0.0
1.552568794165549,0.8543619097660847,-1.7763568394002505e-15,1.7903331599421594e-15,1.3206781616726287e-14,40,0.0
1.5553595456512337,0.8579126162863342,-1.887379141862766e-15,1.4284000780432472e-15,1.3601203413438152e-14,40,0.0
1.558150297136918,0.8614588907246573,-1.7763568394002505e-15,1.3425121202458982e-15,1.4006568350815383e-14,40,0.0
1.560941048622603,0.865000763483457,-1.887379141862766e-15,1.4244413440495055e-15,1.4423156474518477e-14,40,0.0
1.5637318001082874,0.8685382647307202,-1.887379141862766e-15,1.6445113297415823e-15,1.485125438115287e-14,40,0.0
